"","timeSecs","timeMins","name","event","country2","country","medal","city","sex","year","dist","age","height","weight","gdp","pop","year1896","dist100","logpop","c_age","c_height","c_weight","c_gdp","c_pop","c_logpop","gdpbillion","c_gdpbillion","BMI","c_BMI","gdp_pop","c_gdp_pop","logdist","logdist100","logtimeSecs","logtimeMins","logBMI","c_logBMI","loggdpbillion","c_loggdpbillion","gdp_","pop_","gdpPerCap","gdpPerCap_"
"11",1686.2,28.1033333333333,"michael mcleod","10000M Men","United Kingdom","GBR","S","Los Angeles","M",1984,10000,32,180,63,1.16e+12,56400000,88,9900,17.8479797164683,1.93689811585638,0.591141967335522,-0.197578845040424,-0.202602969928097,-0.218909760000421,0.363464925010878,1160,-0.202602969928097,19.4444444444444,-0.816344058621983,20567.3758865248,0.47140768927459,9.21034037197618,4.60517018598809,7.43023275548857,3.33588819326647,2.96756139658729,-0.801385432156579,7.05617528410041,0.646148216873679,"medium","medium",20567.3758865248,"high"
"12",1686.5,28.1083333333333,"michael musyoki","10000M Men","Kenya","KEN","B","Los Angeles","M",1984,10000,28,168,54,3.33e+10,18900000,88,9900,16.7546724800299,0.877939800177892,-0.836383526539735,-1.07914886125892,-0.506593243841252,-0.506543272265248,-0.29523613033702,33.3,-0.506593243841252,19.1326530612245,-0.969789046621297,1761.90476190476,-0.980384524011152,9.21034037197618,4.60517018598809,7.4304106545017,3.3360660922796,2.95139645973394,-0.969106785176578,3.5055573969864,-0.980687887470072,"small","medium",1761.90476190476,"low"
"13",1660.4,27.6733333333333,"lasse viren","10000M Men","Finland","FIN","G","Montreal","M",1976,10000,26,180,60,8.97e+10,4730000,80,9900,15.3694357604681,0.348460642338648,0.591141967335522,-0.491435517113257,-0.491376192764033,-0.615230388766384,-1.12982027893776,89.7,-0.491376192764034,18.5185185185185,-1.27202917449874,18964.0591966173,0.347630801664933,9.21034037197618,4.60517018598809,7.41481381617888,3.32046925395678,2.91877123241786,-1.30761397005937,4.49647076906475,-0.526667291273399,"medium","small",18964.0591966173,"high"
"14",1665.2,27.7533333333333,"carlos lopes","10000M Men","Portugal","POR","S","Montreal","M",1976,10000,29,167,55,1.16e+11,9350000,80,9900,16.0508869012649,1.14267937909751,-0.955343984362673,-0.981196637234646,-0.484280298378735,-0.579793940055358,-0.71925628498387,116,-0.484280298378735,19.7210369679802,-0.680221834792901,12406.4171122995,-0.158622599403205,9.21034037197618,4.60517018598809,7.41770051532082,3.32335595309872,2.98168593237514,-0.654834519238801,4.75359019110636,-0.408859300606938,"medium","small",12406.4171122995,"high"
"15",1674.9,27.915,"brendan foster","10000M Men","United Kingdom","GBR","B","Montreal","M",1976,10000,28,178,68,1.02e+12,56200000,80,9900,17.8444273148639,0.877939800177892,0.353221051689646,0.292182275080965,-0.240375791750979,-0.220443805399166,0.361324656833893,1020,-0.240375791750979,21.4619366241636,0.176544391689458,18149.4661921708,0.28474379537748,9.21034037197618,4.60517018598809,7.42350874098442,3.32916417876232,3.06628097656812,0.222892093586633,6.92755790627832,0.587217799538043,"medium","medium",18149.4661921708,"high"
"16",1767.4,29.4566666666667,"naftali temu","10000M Men","Kenya","KEN","G","Mexico","M",1968,10000,23,174,62,1.78e+10,10500000,72,9900,16.1668858151278,-0.445758094420219,-0.122620779602106,-0.295531069064702,-0.510775234828785,-0.57097317901257,-0.649368695810308,17.8,-0.510775234828785,20.4782666138195,-0.307558893570527,1695.2380952381,-0.985531225570023,9.21034037197618,4.60517018598809,7.4772648190839,3.3829202568618,3.01936415859222,-0.263899303230866,2.87919845729804,-1.26767549632024,"small","medium",1695.2380952381,"low"
"17",1768,29.4666666666667,"mamo wolde","10000M Men","Ethiopia","ETH","S","Mexico","M",1968,10000,36,170,54,2.18e+10,26900000,72,9900,17.1076368445721,2.99585643153487,-0.598462610893859,-1.07914886125892,-0.509696011348131,-0.445181456315418,-0.0825804452054233,21.8,-0.509696011348132,18.6851211072664,-1.19003738894306,810.408921933085,-1.05384050085377,9.21034037197618,4.60517018598809,7.47760424319759,3.38325968097549,2.92772754443993,-1.2146866184688,3.08190996979504,-1.17479633619065,"small","medium",810.408921933085,"low"
"18",1774.2,29.57,"mohamed gammoudi","10000M Men","Tunisia","TUN","B","Mexico","M",1968,10000,30,172,60,1.43e+10,4840000,72,9900,15.3924252786928,1.40741895801714,-0.360541695247983,-0.491435517113257,-0.511719555374357,-0.614386663797074,-1.11596944230937,14.3,-0.511719555374357,20.2812330989724,-0.404526952818814,2954.54545454545,-0.888312038331352,9.21034037197618,4.60517018598809,7.48110489608649,3.38676033386439,3.00969598057138,-0.364212710799592,2.66025953726586,-1.36798979402235,"small","small",2954.54545454545,"low"
"19",1718.2,28.6366666666667,"david power","10000M Men","Australia","AUS","B","Rome","M",1960,10000,32,170,63,1.44e+11,10300000,64,9900,16.1476544531999,1.93689811585638,-0.598462610893859,-0.197578845040424,-0.476725734014158,-0.572507224411315,-0.660955300175011,144,-0.476725734014158,21.7993079584775,0.342578294905406,13980.5825242718,-0.0370962057074233,9.21034037197618,4.60517018598809,7.44903251020396,3.35468794798186,3.08187822426719,0.384723315768834,4.969813299576,-0.309789344155568,"medium","medium",13980.5825242718,"high"
"20",1772.8,29.5466666666667,"alain mimoun","10000M Men","France","FRA","S","Helsinki","M",1952,10000,31,170,56,3.86e+11,42400000,56,9900,17.5626589202022,1.67215853693676,-0.598462610893859,-0.883244413210369,-0.411432713434604,-0.326292937912623,0.191563465522303,386,-0.411432713434604,19.3771626297578,-0.849456125865621,9103.77358490566,-0.413588408265692,9.21034037197618,4.60517018598809,7.48031549655297,3.38597093433087,2.96409518861081,-0.837349512742779,5.95583736946483,0.141991052284373,"medium","medium",9103.77358490566,"low"
"21",1815.4,30.2566666666667,"ilmari salminen","10000M Men","Finland","FIN","G","Berlin","M",1936,10000,33,181,66,1.97e+10,3600000,40,9900,15.0964444034263,2.201637694776,0.710102425158461,0.0962778270324091,-0.510262603675475,-0.623897745269298,-1.29429343798321,19.7,-0.510262603675475,20.1459051921492,-0.471127218753078,5472.22222222222,-0.693946074157328,9.21034037197618,4.60517018598809,7.50406110809253,3.40971654587043,3.00300105147096,-0.43367679700556,2.98061863574394,-1.22120639903901,"small","small",5472.22222222222,"low"
"22",1815.6,30.26,"arvo askola","10000M Men","Finland","FIN","S","Berlin","M",1936,10000,26,174,65,1.97e+10,3600000,40,9900,15.0964444034263,0.348460642338648,-0.122620779602106,-0.00167439699186869,-0.510262603675475,-0.623897745269298,-1.29429343798321,19.7,-0.510262603675475,21.4691504822301,0.180094619258342,5472.22222222222,-0.693946074157328,9.21034037197618,4.60517018598809,7.50417127058231,3.40982670836021,3.06661704344276,0.226378998078225,2.98061863574394,-1.22120639903901,"small","small",5472.22222222222,"low"
"23",1820.2,30.3366666666667,"volmari iso-hollo","10000M Men","Finland","FIN","B","Berlin","M",1936,10000,29,176,64,1.97e+10,3600000,40,9900,15.0964444034263,1.14267937909751,0.11530013604377,-0.0996266210161464,-0.510262603675475,-0.623897745269298,-1.29429343798321,19.7,-0.510262603675475,20.6611570247934,-0.217551220403766,5472.22222222222,-0.693946074157328,9.21034037197618,4.60517018598809,7.50670166414326,3.41235710192116,3.02825546525955,-0.171646422945002,2.98061863574394,-1.22120639903901,"small","small",5472.22222222222,"low"
"24",1818.8,30.3133333333333,"paavo nurmi","10000M Men","Finland","FIN","G","Amsterdam","M",1928,10000,30,174,65,1.54e+10,3400000,32,9900,15.0392859895864,1.40741895801714,-0.122620779602106,-0.00167439699186869,-0.511422768917178,-0.625431790668044,-1.32873051684225,15.4,-0.511422768917178,21.4691504822301,0.180094619258342,4529.41176470588,-0.766731534928614,9.21034037197618,4.60517018598809,7.50593222195086,3.41158765972875,3.06661704344276,0.226378998078225,2.73436750941958,-1.33403471111779,"small","small",4529.41176470588,"low"
"25",1819.4,30.3233333333333,"ville ritola","10000M Men","Finland","FIN","S","Amsterdam","M",1928,10000,32,175,66,1.54e+10,3400000,32,9900,15.0392859895864,1.93689811585638,-0.00366032177916816,0.0962778270324091,-0.511422768917178,-0.625431790668044,-1.32873051684225,15.4,-0.511422768917178,21.5510204081633,0.220386078478847,4529.41176470588,-0.766731534928614,9.21034037197618,4.60517018598809,7.50626205538796,3.41191749316586,3.07042316615558,0.265869907133127,2.73436750941958,-1.33403471111779,"small","small",4529.41176470588,"low"
"26",1860.8,31.0133333333333,"edvin wide","10000M Men","Sweden","SWE","B","Amsterdam","M",1928,10000,32,170,62,4.07e+10,6120000,32,9900,15.6270726544885,1.93689811585638,-0.598462610893859,-0.295531069064702,-0.504596680402042,-0.604568773245101,-0.97459795136896,40.7,-0.504596680402042,21.4532871972318,0.172287663366689,6650.32679738562,-0.602995784354733,9.21034037197618,4.60517018598809,7.5287617817644,3.4344172195423,3.06587788292075,0.218709744311554,3.70622809244855,-0.888743796936876,"small","small",6650.32679738562,"low"
"27",1905.8,31.7633333333333,"paavo nurmi","10000M Men","Finland","FIN","G","Antwerp","M",1920,10000,22,174,65,9.66e+09,3140000,24,9900,14.9597333578844,-0.710497673339841,-0.122620779602106,-0.00167439699186869,-0.512971454611916,-0.627426049686413,-1.37665977287506,9.66,-0.512971454611916,21.4691504822301,0.180094619258342,3076.43312101911,-0.878902246685646,9.21034037197618,4.60517018598809,7.55265714691409,3.45831258469199,3.06661704344276,0.226378998078225,2.26799364822443,-1.54771972584945,"small","small",3076.43312101911,"low"
"28",1907.2,31.7866666666667,"joseph guillemot","10000M Men","France","FRA","S","Antwerp","M",1920,10000,20,160,55,2.05e+11,39100000,24,9900,17.4816330249556,-1.23997683117909,-1.78806718912324,-0.981196637234646,-0.460267575934188,-0.351604686991928,0.142746590511668,205,-0.460267575934188,21.484375,0.187587212293992,5242.96675191816,-0.711644716453232,9.21034037197618,4.60517018598809,7.55339147687103,3.45904691464893,3.067325926741,0.233734106668648,5.32300997913841,-0.147960296785593,"medium","medium",5242.96675191816,"low"
"29",1910.8,31.8466666666667,"james wilson","10000M Men","United Kingdom","GBR","B","Antwerp","M",1920,10000,28,173,60,3.09e+11,43800000,24,9900,17.5951443753467,0.877939800177892,-0.241581237425044,-0.491435517113257,-0.43220776543719,-0.315554620121403,0.211135460359581,309,-0.43220776543719,20.0474456213038,-0.519583104578953,7054.79452054795,-0.571770664435045,9.21034037197618,4.60517018598809,7.55527728151581,3.46093271929371,2.99810174520273,-0.484510170721867,5.73334127689775,0.0400469152435513,"medium","medium",7054.79452054795,"low"
"30",1650.4,27.5066666666667,"mohamed farah","10000M Men","United Kingdom","GBR","G","London","M",2012,10000,29,175,58,2.18e+12,64300000,116,9900,17.9790701892078,1.14267937909751,-0.00366032177916816,-0.687339965161813,0.0725990176386184,-0.158314966749963,0.442444949894732,2180,0.0725990176386184,18.9387755102041,-1.06520393006815,33903.5769828927,1.50096939385596,9.21034037197618,4.60517018598809,7.40877296175704,3.31442839953494,2.94121143467557,-1.07478280475083,7.68708015578313,0.935218698770584,"large","medium",33903.5769828927,"high"
"31",1650.9,27.515,"galen rupp","10000M Men","United States","USA","S","London","M",2012,10000,26,181,61,1.61e+13,313000000,116,9900,19.5617137485044,0.348460642338648,0.710102425158461,-0.39348329308898,3.82829673031379,1.74927048659037,1.39596373034683,16100,3.82829673031379,18.61970025335,-1.22223360309253,51437.6996805112,2.85461284317495,9.21034037197618,4.60517018598809,7.40907587273382,3.31473131051172,2.92422017361784,-1.25107778938154,9.68657455097255,1.85135492518133,"large","large",51437.6996805112,"high"
"32",1651.4,27.5233333333333,"tariku bekele","10000M Men","Ethiopia","ETH","B","London","M",2012,10000,25,173,65,1.06e+11,92400000,116,9900,18.3416375366119,0.0837210634190255,-0.241581237425044,-0.00167439699186869,-0.486978357080369,0.0572184117738142,0.66088628679445,106,-0.486978357080369,21.7180660897457,0.302595927708954,1147.18614718615,-1.02784112280074,9.21034037197618,4.60517018598809,7.40937869198333,3.31503412976123,3.07814445287626,0.345983097032737,4.66343909411207,-0.450165085712337,"medium","medium",1147.18614718615,"low"
"33",1625.1,27.085,"kenenisa bekele","10000M Men","Ethiopia","ETH","G","Athens","M",2004,10000,22,165,56,4.83e+10,74600000,108,9900,18.127651065174,-0.710497673339841,-1.19326490000855,-0.883244413210369,-0.5025461557888,-0.0793116287145574,0.531962677886944,48.3,-0.5025461557888,20.5693296602388,-0.262743132722121,647.45308310992,-1.06642077689925,9.21034037197618,4.60517018598809,7.39332463133196,3.29898006910986,3.02380111491017,-0.217863100077772,3.87743156065853,-0.810301116781495,"medium","medium",647.45308310992,"low"
"34",1629.4,27.1566666666667,"sileshi sihine","10000M Men","Ethiopia","ETH","S","Athens","M",2004,10000,21,168,58,4.83e+10,74600000,108,9900,18.127651065174,-0.975237252259463,-0.836383526539735,-0.687339965161813,-0.5025461557888,-0.0793116287145574,0.531962677886944,48.3,-0.5025461557888,20.5498866213152,-0.27231182844259,647.45308310992,-1.06642077689925,9.21034037197618,4.60517018598809,7.39596712787654,3.30162256565444,3.02285542371608,-0.227675239033229,3.87743156065853,-0.810301116781495,"medium","medium",647.45308310992,"low"
"35",1642.6,27.3766666666667,"zersenay tadese","10000M Men","Eritrea","ERI","B","Athens","M",2004,10000,22,160,54,5.78e+09,3860000,108,9900,15.166177741441,-0.710497673339841,-1.78806718912324,-1.07914886125892,-0.51401830138815,-0.621903486250929,-1.25228015771551,5.78,-0.51401830138815,21.09375,-0.00465494596651387,1497.40932642487,-1.00080371006263,9.21034037197618,4.60517018598809,7.40403563130609,3.30969106908399,3.0489767880728,0.0433502906290114,1.75440368268429,-1.78303840145284,"small","small",1497.40932642487,"low"
"36",1627.3,27.1216666666667,"haile gebrselassie","10000M Men","Ethiopia","ETH","G","Atlanta","M",1996,10000,23,165,56,3.63e+10,59200000,100,9900,17.8964320998542,-0.445758094420219,-1.19326490000855,-0.883244413210369,-0.505783826230761,-0.19743312441798,0.392656752346086,36.3,-0.505783826230762,20.5693296602388,-0.262743132722121,613.175675675676,-1.06906701069338,9.21034037197618,4.60517018598809,7.39467747866657,3.30033291644447,3.02380111491017,-0.217863100077772,3.5918177412708,-0.941164782783339,"small","medium",613.175675675676,"low"
"37",1628.2,27.1366666666667,"paul tergat","10000M Men","Kenya","KEN","S","Atlanta","M",1996,10000,27,182,62,5.14e+10,28100000,100,9900,17.151280134304,0.61320022125827,0.829062882981399,-0.295531069064702,-0.501709757591293,-0.435977183922944,-0.0562860239785858,51.4,-0.501709757591294,18.7175461900737,-1.17407971111743,1829.18149466192,-0.975190725030797,9.21034037197618,4.60517018598809,7.39523038913988,3.30088582691778,2.92946138286768,-1.19669695790543,3.93963817246112,-0.781799046092156,"medium","medium",1829.18149466192,"low"
"38",1644.7,27.4116666666667,"salah hissou","10000M Men","Morocco","MAR","B","Atlanta","M",1996,10000,24,176,62,1.29e+11,27500000,100,9900,17.1296965626368,-0.181018515500597,0.11530013604377,-0.295531069064702,-0.48077282206661,-0.440579320119181,-0.0692897990945903,129,-0.48077282206661,20.0154958677686,-0.535306853892206,4690.90909090909,-0.754263856820761,9.21034037197618,4.60517018598809,7.40531327574722,3.31096871352512,2.99650676694497,-0.501059069975536,4.85981240436167,-0.36018998808131,"medium","medium",4690.90909090909,"low"
"39",1662.7,27.7116666666667,"miruts yifter","10000M Men","Ethiopia","ETH","G","Moscow","M",1980,10000,36,162,53,2.5e+10,35300000,84,9900,17.3793935219035,2.99585643153487,-1.55014627347736,-1.1771010852832,-0.508832632563608,-0.380751549568097,0.081148838009793,25,-0.508832632563609,20.1950922115531,-0.446920322705438,708.215297450425,-1.06172990215025,9.21034037197618,4.60517018598809,7.41619806604633,3.32185350382423,3.00543961506354,-0.408375171092445,3.2188758248682,-1.11204078062834,"small","medium",708.215297450425,"low"
"40",1664.3,27.7383333333333,"kaarlo maaninka","10000M Men","Finland","FIN","S","Moscow","M",1980,10000,26,178,61,1.03e+11,4790000,84,9900,15.3820409693871,0.348460642338648,0.353221051689646,-0.39348329308898,-0.48778777469086,-0.614770175146761,-1.12222583142925,103,-0.48778777469086,19.252619618735,-0.910748713987941,21503.1315240083,0.54364851424697,9.21034037197618,4.60517018598809,7.41715989359268,3.32281533137058,2.95764713556532,-0.904252105121853,4.63472898822964,-0.463319595235477,"medium","small",21503.1315240083,"high"
"41",1664.7,27.745,"mohammed kedir","10000M Men","Ethiopia","ETH","B","Moscow","M",1980,10000,26,166,45,2.5e+10,35300000,84,9900,17.3793935219035,0.348460642338648,-1.07430444218561,-1.96071887747742,-0.508832632563608,-0.380751549568097,0.081148838009793,25,-0.508832632563609,16.330381768036,-2.34889863109238,708.215297450425,-1.06172990215025,9.21034037197618,4.60517018598809,7.41740020599997,3.32305564377786,2.79302728503342,-2.61228624813372,3.2188758248682,-1.11204078062834,"small","medium",708.215297450425,"low"
"42",1658.4,27.64,"lasse viren","10000M Men","Finland","FIN","G","Munich","M",1972,10000,23,180,60,8.11e+10,4650000,76,9900,15.3523777775635,-0.445758094420219,0.591141967335522,-0.491435517113257,-0.493696523247439,-0.615844006925883,-1.14009745534973,81.1,-0.493696523247439,18.5185185185185,-1.27202917449874,17440.8602150538,0.230039043071677,9.21034037197618,4.60517018598809,7.41360856112157,3.31926399889947,2.91877123241786,-1.30761397005937,4.39568296112137,-0.572846646544217,"medium","small",17440.8602150538,"high"
"43",1659.6,27.66,"emiel puttemans","10000M Men","Belgium","BEL","S","Munich","M",1972,10000,24,175,68,1.96e+11,9690000,76,9900,16.0866049838669,-0.181018515500597,-0.00366032177916816,0.292182275080965,-0.462695828765659,-0.57718606287749,-0.697736681051094,196,-0.462695828765659,22.2040816326531,0.541783580615596,20227.0381836945,0.445133440489102,9.21034037197618,4.60517018598809,7.41433188845871,3.31998732623661,3.10027612930526,0.575613113465628,5.27811465923052,-0.168530611492588,"medium","medium",20227.0381836945,"high"
"44",1661,27.6833333333333,"miruts yifter","10000M Men","Ethiopia","ETH","B","Munich","M",1972,10000,28,162,53,2.43e+10,30100000,76,9900,17.2200357297191,0.877939800177892,-1.55014627347736,-1.1771010852832,-0.509021496672723,-0.420636729935486,-0.0148618188223527,24.3,-0.509021496672723,20.1950922115531,-0.446920322705438,807.308970099668,-1.05407981875777,9.21034037197618,4.60517018598809,7.41517510961329,3.32083054739119,3.00543961506354,-0.408375171092445,3.1904763503465,-1.12505296384973,"small","medium",807.308970099668,"low"
"45",1704.4,28.4066666666667,"billy mills","10000M Men","United States","USA","G","Tokyo","M",1964,10000,26,180,68,4.07e+12,197000000,68,9900,19.0987142867023,0.348460642338648,0.591141967335522,0.292182275080965,0.582532112247532,0.85952415531784,1.11701356524219,4070,0.582532112247532,20.9876543209877,-0.0568688654940583,20659.8984771574,0.478550481696179,9.21034037197618,4.60517018598809,7.44096842162576,3.34662385940366,3.04393437537187,-0.00896790203441778,8.31139827843664,1.22127123802436,"large","large",20659.8984771574,"high"
"46",1704.8,28.4133333333333,"mohamed gammoudi","10000M Men","Tunisia","TUN","S","Tokyo","M",1964,10000,26,172,60,1.21e+10,4460000,68,9900,15.3106593239962,0.348460642338648,-0.360541695247983,-0.491435517113257,-0.512313128288717,-0.617301350054691,-1.16523219193281,12.1,-0.512313128288717,20.2812330989724,-0.404526952818814,2713.00448430493,-0.906959127652373,9.21034037197618,4.60517018598809,7.44120308078441,3.34685851856231,3.00969598057138,-0.364212710799592,2.4932054526027,-1.44453129326237,"small","small",2713.00448430493,"low"
"47",1705.8,28.43,"ron clarke","10000M Men","Australia","AUS","B","Tokyo","M",1964,10000,27,183,72,1.75e+11,11100000,68,9900,16.2224556662826,0.61320022125827,0.948023340804337,0.683991171178076,-0.468361752039091,-0.566371042816332,-0.615888701915416,175,-0.468361752039092,21.4995968825584,0.195078508436904,15765.7657657658,0.10072087487058,9.21034037197618,4.60517018598809,7.44178948788501,3.34744492566291,3.0680341853094,0.241082733295346,5.16478597392351,-0.220455995405161,"medium","medium",15765.7657657658,"high"
"48",1732.4,28.8733333333333,"j„É‚≥zsef kov„É‚Åcs","10000M Men","Hungary","HUN","S","Melbourne / Stockholm","M",1956,10000,30,163,50,7.08e+10,9880000,60,9900,16.106023069724,1.40741895801714,-1.43118581565443,-1.47095775735604,-0.496475523710123,-0.575728719748681,-0.686037578346373,70.8,-0.496475523710123,18.8189243102864,-1.12418749062439,7165.99190283401,-0.563186168323735,9.21034037197618,4.60517018598809,7.45726300934047,3.36291844711837,2.9348629757908,-1.14065204528079,4.25985900069967,-0.635079004312394,"medium","medium",7165.99190283401,"low"
"49",1733.6,28.8933333333333,"allan lawrence","10000M Men","Australia","AUS","B","Melbourne / Stockholm","M",1956,10000,26,171,61,1.22e+11,9420000,60,9900,16.0583456465525,0.348460642338648,-0.479502153070921,-0.39348329308898,-0.482661463157754,-0.579257024165797,-0.714762503886648,122,-0.482661463157754,20.8611196607503,-0.119141623711747,12951.1677282378,-0.116567566739521,9.21034037197618,4.60517018598809,7.45795545022215,3.36361088800005,3.03788712314417,-0.0717119346825576,4.80402104473326,-0.385752693232809,"medium","medium",12951.1677282378,"high"
"50",1847.4,30.79,"alain mimoun","10000M Men","France","FRA","S","London","M",1948,10000,27,170,56,3.12e+11,41200000,52,9900,17.5339488143198,0.61320022125827,-0.598462610893859,-0.883244413210369,-0.431398347826699,-0.335497210305097,0.174266061449945,312,-0.431398347826699,19.3771626297578,-0.849456125865621,7572.81553398058,-0.531779171074621,9.21034037197618,4.60517018598809,7.52153452415851,3.42718996193641,2.96409518861081,-0.837349512742779,5.74300318780948,0.0444738476840179,"medium","medium",7572.81553398058,"low"
"51",1853.6,30.8933333333333,"bertil albertsson","10000M Men","Sweden","SWE","B","London","M",1948,10000,26,177,67,7.31e+10,6840000,52,9900,15.7382982895987,0.348460642338648,0.234260593866708,0.194230051056687,-0.495854970208747,-0.599046209809617,-0.907586190367988,73.1,-0.495854970208747,21.3859363528999,0.139141623878574,10687.134502924,-0.291352116690391,9.21034037197618,4.60517018598809,7.52488497311817,3.43054041089606,3.06273352621949,0.186085072461785,4.29182836675573,-0.62043115411096,"medium","small",10687.134502924,"high"
